"interaction","gene","title","cosmid"
"","http://bio2rdf.org/wormbase:WBGene00000383","WBGene00000383 (cdc-14)","C17G10.4"
"","http://bio2rdf.org/wormbase:WBGene00000386","WBGene00000386 (cdc-25.1)","K06A5.7"
"","http://bio2rdf.org/wormbase:WBGene00000387","WBGene00000387 (cdc-25.2)","F16B4.8"
"","http://bio2rdf.org/wormbase:WBGene00000388","WBGene00000388 (cdc-25.3)","ZK637.11"
"","http://bio2rdf.org/wormbase:WBGene00000389","WBGene00000389 (cdc-25.4)","R05H5.2"
"","http://bio2rdf.org/wormbase:WBGene00000390","WBGene00000390 (cdc-42)","R07G3.1"
"","http://bio2rdf.org/wormbase:WBGene00000391","WBGene00000391 (cdd-1)","C47D2.2"
"","http://bio2rdf.org/wormbase:WBGene00000392","WBGene00000392 (cdd-2)","F49E8.4"
"","http://bio2rdf.org/wormbase:WBGene00000393","WBGene00000393 (cdf-1)","C15B12.7"
"","http://bio2rdf.org/wormbase:WBGene00000395","WBGene00000395 (cdh-3)","ZK112.7"
"","http://bio2rdf.org/wormbase:WBGene00000396","WBGene00000396 (cdh-4)","F25F2.2"
"","http://bio2rdf.org/wormbase:WBGene00000397","WBGene00000397 (cdh-5)","F08B4.2"
"","http://bio2rdf.org/wormbase:WBGene00000399","WBGene00000399 (cdh-7)","R05H10.6"
"","http://bio2rdf.org/wormbase:WBGene00000401","WBGene00000401 (cdh-9)","F59C12.1"
"","http://bio2rdf.org/wormbase:WBGene00000402","WBGene00000402 (cdh-10)","C45G7.5"
"","http://bio2rdf.org/wormbase:WBGene00000403","WBGene00000403 (casy-1)","B0034.3"
"","http://bio2rdf.org/wormbase:WBGene00000405","WBGene00000405 (cdk-1)","T05G5.3"
"","http://bio2rdf.org/wormbase:WBGene00000406","WBGene00000406 (cdk-4)","F18H3.5"
"","http://bio2rdf.org/wormbase:WBGene00000407","WBGene00000407 (cdk-5)","T27E9.3"
"","http://bio2rdf.org/wormbase:WBGene00000408","WBGene00000408 (cdk-7)","Y39G10AL.3"
"","http://bio2rdf.org/wormbase:WBGene00000409","WBGene00000409 (cdk-8)","F39H11.3"
"","http://bio2rdf.org/wormbase:WBGene00000410","WBGene00000410 (cdk-9)","H25P06.2"
"","http://bio2rdf.org/wormbase:WBGene00000411","WBGene00000411 (cdl-1)","R06F6.1"
"","http://bio2rdf.org/wormbase:WBGene00000412","WBGene00000412 (cdr-1)","F35E8.11"
"","http://bio2rdf.org/wormbase:WBGene00000413","WBGene00000413 (cdt-1)","Y54E10A.15"
"","http://bio2rdf.org/wormbase:WBGene00000414","WBGene00000414 (cec-1)","ZK1236.2"
"","http://bio2rdf.org/wormbase:WBGene00000415","WBGene00000415 (ced-1)","Y47H9C.4"
"","http://bio2rdf.org/wormbase:WBGene00000416","WBGene00000416 (ced-2)","Y41D4B.13"
"","http://bio2rdf.org/wormbase:WBGene00000417","WBGene00000417 (ced-3)","C48D1.2"
"","http://bio2rdf.org/wormbase:WBGene00000418","WBGene00000418 (ced-4)","C35D10.9"
"","http://bio2rdf.org/wormbase:WBGene00000419","WBGene00000419 (ced-5)","C02F4.1"
"","http://bio2rdf.org/wormbase:WBGene00000420","WBGene00000420 (ced-6)","F56D2.7"
"","http://bio2rdf.org/wormbase:WBGene00000421","WBGene00000421 (ced-7)","C48B4.4"
"","http://bio2rdf.org/wormbase:WBGene00000422","WBGene00000422 (ced-8)","F08F1.5"
"","http://bio2rdf.org/wormbase:WBGene00000423","WBGene00000423 (ced-9)","T07C4.8"
"","http://bio2rdf.org/wormbase:WBGene00000424","WBGene00000424 (ced-10)","C09G12.8"
"","http://bio2rdf.org/wormbase:WBGene00000425","WBGene00000425 (ced-11)","ZK512.3"
"","http://bio2rdf.org/wormbase:WBGene00000426","WBGene00000426 (ced-12)","Y106G6E.5"
"","http://bio2rdf.org/wormbase:WBGene00000427","WBGene00000427 (ced-13)","R09F10.9"
"","http://bio2rdf.org/wormbase:WBGene00000428","WBGene00000428 (ceh-1)","F16H11.4"
"","http://bio2rdf.org/wormbase:WBGene00000429","WBGene00000429 (ceh-2)","C27A12.5"
"","http://bio2rdf.org/wormbase:WBGene00000430","WBGene00000430 (ceh-5)","C16C2.1"
"","http://bio2rdf.org/wormbase:WBGene00000431","WBGene00000431 (ceh-6)","K02B12.1"
"","http://bio2rdf.org/wormbase:WBGene00000432","WBGene00000432 (ceh-7)","C34C6.8"
"","http://bio2rdf.org/wormbase:WBGene00000433","WBGene00000433 (ceh-8)","ZK265.4"
"","http://bio2rdf.org/wormbase:WBGene00000434","WBGene00000434 (ceh-9)","Y65B4BR.9"
"","http://bio2rdf.org/wormbase:WBGene00000435","WBGene00000435 (ceh-10)","W03A3.1"
"","http://bio2rdf.org/wormbase:WBGene00000436","WBGene00000436 (ceh-12)","F33D11.4"
"","http://bio2rdf.org/wormbase:WBGene00000437","WBGene00000437 (ceh-13)","R13A5.5"
"","http://bio2rdf.org/wormbase:WBGene00000438","WBGene00000438 (ceh-14)","F46C8.5"
"","http://bio2rdf.org/wormbase:WBGene00000439","WBGene00000439 (ceh-16)","C13G5.1"
"","http://bio2rdf.org/wormbase:WBGene00000440","WBGene00000440 (ceh-17)","D1007.1"
"","http://bio2rdf.org/wormbase:WBGene00000441","WBGene00000441 (ceh-18)","ZC64.3"
"","http://bio2rdf.org/wormbase:WBGene00000442","WBGene00000442 (ceh-19)","F20D12.6"
"","http://bio2rdf.org/wormbase:WBGene00000443","WBGene00000443 (ceh-20)","F31E3.1"
"","http://bio2rdf.org/wormbase:WBGene00000444","WBGene00000444 (ceh-21)","T26C11.6"
"","http://bio2rdf.org/wormbase:WBGene00000445","WBGene00000445 (ceh-22)","F29F11.5"
"","http://bio2rdf.org/wormbase:WBGene00000446","WBGene00000446 (ceh-23)","ZK652.5"
"","http://bio2rdf.org/wormbase:WBGene00000447","WBGene00000447 (ceh-24)","F55B12.1"
"","http://bio2rdf.org/wormbase:WBGene00000448","WBGene00000448 (pros-1)","K12H4.1"
"","http://bio2rdf.org/wormbase:WBGene00000449","WBGene00000449 (ceh-27)","F46F3.1"
"","http://bio2rdf.org/wormbase:WBGene00000450","WBGene00000450 (ceh-28)","K03A11.3"
"","http://bio2rdf.org/wormbase:WBGene00000451","WBGene00000451 (ceh-30)","C33D12.7"
"","http://bio2rdf.org/wormbase:WBGene00000452","WBGene00000452 (ceh-31)","C33D12.1"
"","http://bio2rdf.org/wormbase:WBGene00000453","WBGene00000453 (ceh-32)","W05E10.3"
"","http://bio2rdf.org/wormbase:WBGene00000454","WBGene00000454 (ceh-33)","C10G8.7"
"","http://bio2rdf.org/wormbase:WBGene00000455","WBGene00000455 (ceh-34)","C10G8.6"
"","http://bio2rdf.org/wormbase:WBGene00000457","WBGene00000457 (ceh-36)","C37E2.4"
"","http://bio2rdf.org/wormbase:WBGene00000458","WBGene00000458 (ceh-37)","C37E2.5"
"","http://bio2rdf.org/wormbase:WBGene00000459","WBGene00000459 (ceh-38)","F22D3.1"
"","http://bio2rdf.org/wormbase:WBGene00000460","WBGene00000460 (ceh-39)","T26C11.7"
"","http://bio2rdf.org/wormbase:WBGene00000461","WBGene00000461 (ceh-40)","F17A2.5"
"","http://bio2rdf.org/wormbase:WBGene00000462","WBGene00000462 (ceh-41)","T26C11.5"
"","http://bio2rdf.org/wormbase:WBGene00000463","WBGene00000463 (ceh-43)","C28A5.4"
"","http://bio2rdf.org/wormbase:WBGene00000464","WBGene00000464 (ceh-44)","Y54F10AM.4"
"","http://bio2rdf.org/wormbase:WBGene00000465","WBGene00000465 (cpg-1)","C07G2.1"
"","http://bio2rdf.org/wormbase:WBGene00000466","WBGene00000466 (cel-1)","C03D6.3"
"","http://bio2rdf.org/wormbase:WBGene00000467","WBGene00000467 (cep-1)","F52B5.5"
"","http://bio2rdf.org/wormbase:WBGene00000468","WBGene00000468 (ces-1)","F43G9.11"
"","http://bio2rdf.org/wormbase:WBGene00000469","WBGene00000469 (ces-2)","ZK909.4"
"","http://bio2rdf.org/wormbase:WBGene00000472","WBGene00000472 (cey-1)","F33A8.3"
"","http://bio2rdf.org/wormbase:WBGene00000473","WBGene00000473 (cey-2)","F46F11.2"
"","http://bio2rdf.org/wormbase:WBGene00000474","WBGene00000474 (cey-3)","M01E11.5"
"","http://bio2rdf.org/wormbase:WBGene00000475","WBGene00000475 (cey-4)","Y39A1C.3"
"","http://bio2rdf.org/wormbase:WBGene00000476","WBGene00000476 (cfi-1)","T23D8.8"
"","http://bio2rdf.org/wormbase:WBGene00000477","WBGene00000477 (cft-1)","C18C4.2"
"","http://bio2rdf.org/wormbase:WBGene00000478","WBGene00000478 (cfz-2)","F27E11.3"
"","http://bio2rdf.org/wormbase:WBGene00000479","WBGene00000479 (cgh-1)","C07H6.5"
"","http://bio2rdf.org/wormbase:WBGene00000480","WBGene00000480 (cgp-1)","Y38C9A.2"
"","http://bio2rdf.org/wormbase:WBGene00000481","WBGene00000481 (cha-1)","ZC416.8"
"","http://bio2rdf.org/wormbase:WBGene00000482","WBGene00000482 (chd-3)","T14G8.1"
"","http://bio2rdf.org/wormbase:WBGene00000483","WBGene00000483 (che-1)","C55B7.12"
"","http://bio2rdf.org/wormbase:WBGene00000484","WBGene00000484 (che-2)","F38G1.1"
"","http://bio2rdf.org/wormbase:WBGene00000485","WBGene00000485 (che-3)","F18C12.1"
"","http://bio2rdf.org/wormbase:WBGene00000487","WBGene00000487 (che-6)","C23H5.7"
"","http://bio2rdf.org/wormbase:WBGene00000488","WBGene00000488 (che-7)","F26D11.10"
"","http://bio2rdf.org/wormbase:WBGene00000490","WBGene00000490 (che-11)","C27A7.4"
"","http://bio2rdf.org/wormbase:WBGene00000491","WBGene00000491 (che-12)","B0024.8"
"","http://bio2rdf.org/wormbase:WBGene00000492","WBGene00000492 (che-13)","F59C6.7"
"","http://bio2rdf.org/wormbase:WBGene00000493","WBGene00000493 (che-14)","F56H1.1"
"","http://bio2rdf.org/wormbase:WBGene00000496","WBGene00000496 (chs-1)","T25G3.2"
"","http://bio2rdf.org/wormbase:WBGene00000497","WBGene00000497 (chs-2)","F48A11.1"
"","http://bio2rdf.org/wormbase:WBGene00000498","WBGene00000498 (chk-1)","Y39H10A.7"
"","http://bio2rdf.org/wormbase:WBGene00000499","WBGene00000499 (chk-2)","Y60A3A.12"
"","http://bio2rdf.org/wormbase:WBGene00000500","WBGene00000500 (chn-1)","T09B4.10"
"","http://bio2rdf.org/wormbase:WBGene00000501","WBGene00000501 (cho-1)","C48D1.3"
"","http://bio2rdf.org/wormbase:WBGene00000502","WBGene00000502 (chp-1)","Y110A7A.13"
"","http://bio2rdf.org/wormbase:WBGene00000503","WBGene00000503 (cht-1)","C04F6.3"
"","http://bio2rdf.org/wormbase:WBGene00000506","WBGene00000506 (cic-1)","H14E04.5"
"","http://bio2rdf.org/wormbase:WBGene00000507","WBGene00000507 (cit-1.1)","F44B9.4"
"","http://bio2rdf.org/wormbase:WBGene00000508","WBGene00000508 (cit-1.2)","F44B9.3"
"","http://bio2rdf.org/wormbase:WBGene00000509","WBGene00000509 (cka-1)","C28D4.2"
"","http://bio2rdf.org/wormbase:WBGene00000510","WBGene00000510 (cka-2)","C52B9.1"
"","http://bio2rdf.org/wormbase:WBGene00000511","WBGene00000511 (ckb-1)","B0285.8"
"","http://bio2rdf.org/wormbase:WBGene00000512","WBGene00000512 (ckb-2)","B0285.9"
"","http://bio2rdf.org/wormbase:WBGene00000513","WBGene00000513 (ckb-3)","B0285.10"
"","http://bio2rdf.org/wormbase:WBGene00000514","WBGene00000514 (ckb-4)","F22F7.5"
"","http://bio2rdf.org/wormbase:WBGene00000515","WBGene00000515 (ckc-1)","T27A10.3"
"","http://bio2rdf.org/wormbase:WBGene00000516","WBGene00000516 (cki-1)","T05A6.1"
"","http://bio2rdf.org/wormbase:WBGene00000517","WBGene00000517 (cki-2)","T05A6.2"
"","http://bio2rdf.org/wormbase:WBGene00000518","WBGene00000518 (ckk-1)","C05H8.1"
"","http://bio2rdf.org/wormbase:WBGene00000519","WBGene00000519 (cku-70)","Y47D3A.4"
"","http://bio2rdf.org/wormbase:WBGene00000520","WBGene00000520 (cku-80)","R07E5.8"
"","http://bio2rdf.org/wormbase:WBGene00000521","WBGene00000521 (cky-1)","C15C8.2"
"","http://bio2rdf.org/wormbase:WBGene00000522","WBGene00000522 (clc-1)","C09F12.1"
"","http://bio2rdf.org/wormbase:WBGene00000523","WBGene00000523 (clc-2)","C01C10.1"
"","http://bio2rdf.org/wormbase:WBGene00000524","WBGene00000524 (clc-3)","ZK563.4"
"","http://bio2rdf.org/wormbase:WBGene00000525","WBGene00000525 (clc-4)","T05A10.2"
"","http://bio2rdf.org/wormbase:WBGene00000526","WBGene00000526 (clc-5)","C01C10.4"
"","http://bio2rdf.org/wormbase:WBGene00000527","WBGene00000527 (cle-1)","C36B1.1"
"","http://bio2rdf.org/wormbase:WBGene00000528","WBGene00000528 (clh-1)","T27D12.2"
"","http://bio2rdf.org/wormbase:WBGene00000529","WBGene00000529 (clh-2)","B0491.8"
"","http://bio2rdf.org/wormbase:WBGene00000530","WBGene00000530 (clh-3)","E04F6.11"
"","http://bio2rdf.org/wormbase:WBGene00000531","WBGene00000531 (clh-4)","T06F4.2"
"","http://bio2rdf.org/wormbase:WBGene00000532","WBGene00000532 (clh-5)","C07H4.2"
"","http://bio2rdf.org/wormbase:WBGene00000533","WBGene00000533 (clh-6)","R07B7.1"
"","http://bio2rdf.org/wormbase:WBGene00000534","WBGene00000534 (cpi-2)","R01B10.1"
"","http://bio2rdf.org/wormbase:WBGene00000535","WBGene00000535 (cpi-1)","K08B4.6"
"","http://bio2rdf.org/wormbase:WBGene00000536","WBGene00000536 (clk-1)","ZC395.2"
"","http://bio2rdf.org/wormbase:WBGene00000537","WBGene00000537 (clk-2)","C07H6.6"
"","http://bio2rdf.org/wormbase:WBGene00000539","WBGene00000539 (cln-3.1)","F07B10.1"
"","http://bio2rdf.org/wormbase:WBGene00000540","WBGene00000540 (cln-3.2)","C01G8.2"
"","http://bio2rdf.org/wormbase:WBGene00000541","WBGene00000541 (cln-3.3)","ZC190.1"
"","http://bio2rdf.org/wormbase:WBGene00000542","WBGene00000542 (clp-1)","C06G4.2"
"","http://bio2rdf.org/wormbase:WBGene00000543","WBGene00000543 (clp-2)","T04A8.16"
"","http://bio2rdf.org/wormbase:WBGene00000544","WBGene00000544 (clp-3)","Y47H10A.1"
"","http://bio2rdf.org/wormbase:WBGene00000545","WBGene00000545 (clp-4)","Y39A3CL.5"
"","http://bio2rdf.org/wormbase:WBGene00000546","WBGene00000546 (clp-6)","Y77E11A.10"
"","http://bio2rdf.org/wormbase:WBGene00000547","WBGene00000547 (clp-7)","Y77E11A.11"
"","http://bio2rdf.org/wormbase:WBGene00000548","WBGene00000548 (clr-1)","F56D1.4"
"","http://bio2rdf.org/wormbase:WBGene00000549","WBGene00000549 (cls-2)","R107.6"
"","http://bio2rdf.org/wormbase:WBGene00000550","WBGene00000550 (clu-1)","F55H2.6"
"","http://bio2rdf.org/wormbase:WBGene00000551","WBGene00000551 (clx-1)","C50F7.2"
"","http://bio2rdf.org/wormbase:WBGene00000552","WBGene00000552 (cmd-1)","T21H3.3"
"","http://bio2rdf.org/wormbase:WBGene00000553","WBGene00000553 (cmk-1)","K07A9.2"
"","http://bio2rdf.org/wormbase:WBGene00000554","WBGene00000554 (cnb-1)","F55C10.1"
"","http://bio2rdf.org/wormbase:WBGene00000555","WBGene00000555 (cnc-1)","R09B5.2"
"","http://bio2rdf.org/wormbase:WBGene00000556","WBGene00000556 (cnc-2)","R09B5.3"
"","http://bio2rdf.org/wormbase:WBGene00000557","WBGene00000557 (cnc-3)","R09B5.8"
"","http://bio2rdf.org/wormbase:WBGene00000558","WBGene00000558 (cnc-4)","R09B5.9"
"","http://bio2rdf.org/wormbase:WBGene00000559","WBGene00000559 (cnc-5)","R09B5.10"
"","http://bio2rdf.org/wormbase:WBGene00000560","WBGene00000560 (cnc-6)","Y46E12A.1"
"","http://bio2rdf.org/wormbase:WBGene00000561","WBGene00000561 (cnd-1)","C34E10.7"
"","http://bio2rdf.org/wormbase:WBGene00000562","WBGene00000562 (cng-1)","F14H8.6"
"","http://bio2rdf.org/wormbase:WBGene00000563","WBGene00000563 (cng-3)","F38E11.12"
"","http://bio2rdf.org/wormbase:WBGene00000564","WBGene00000564 (cnk-1)","R01H10.8"
"","http://bio2rdf.org/wormbase:WBGene00000565","WBGene00000565 (cnt-1)","Y17G7B.15"
"","http://bio2rdf.org/wormbase:WBGene00000566","WBGene00000566 (cnt-2)","Y39A1A.15"
"","http://bio2rdf.org/wormbase:WBGene00000567","WBGene00000567 (cnx-1)","ZK632.6"
"","http://bio2rdf.org/wormbase:WBGene00000583","WBGene00000583 (cof-2)","C48E7.5"
"","http://bio2rdf.org/wormbase:WBGene00000584","WBGene00000584 (cog-1)","R03C1.3"
"","http://bio2rdf.org/wormbase:WBGene00000585","WBGene00000585 (cogc-2)","C06G3.10"
"","http://bio2rdf.org/wormbase:WBGene00000591","WBGene00000591 (coh-1)","K08A8.3"
"","http://bio2rdf.org/wormbase:WBGene00000592","WBGene00000592 (coh-3)","F08H9.1"
"","http://bio2rdf.org/wormbase:WBGene00000593","WBGene00000593 (col-2)","W01B6.7"
"","http://bio2rdf.org/wormbase:WBGene00000594","WBGene00000594 (col-3)","T28C6.6"
"","http://bio2rdf.org/wormbase:WBGene00000596","WBGene00000596 (col-7)","C15A11.5"
"","http://bio2rdf.org/wormbase:WBGene00000597","WBGene00000597 (col-8)","F11H8.3"
"","http://bio2rdf.org/wormbase:WBGene00000598","WBGene00000598 (col-9)","F54B11.1"
"","http://bio2rdf.org/wormbase:WBGene00000599","WBGene00000599 (col-10)","B0222.8"
"","http://bio2rdf.org/wormbase:WBGene00000601","WBGene00000601 (col-12)","F15H10.1"
"","http://bio2rdf.org/wormbase:WBGene00000602","WBGene00000602 (col-13)","F15H10.2"
"","http://bio2rdf.org/wormbase:WBGene00000603","WBGene00000603 (col-14)","C46A5.3"
"","http://bio2rdf.org/wormbase:WBGene00000606","WBGene00000606 (col-17)","F11G11.10"
"","http://bio2rdf.org/wormbase:WBGene00000608","WBGene00000608 (col-19)","ZK1193.1"
"","http://bio2rdf.org/wormbase:WBGene00000609","WBGene00000609 (col-20)","F11G11.11"
"","http://bio2rdf.org/wormbase:WBGene00000610","WBGene00000610 (col-33)","F36A4.6"
"","http://bio2rdf.org/wormbase:WBGene00000611","WBGene00000611 (col-34)","F36A4.10"
"","http://bio2rdf.org/wormbase:WBGene00000612","WBGene00000612 (col-35)","C15A11.1"
"","http://bio2rdf.org/wormbase:WBGene00000613","WBGene00000613 (col-36)","C27H5.5"
"","http://bio2rdf.org/wormbase:WBGene00000614","WBGene00000614 (col-37)","ZK863.2"
"","http://bio2rdf.org/wormbase:WBGene00000615","WBGene00000615 (col-38)","F54C9.4"
"","http://bio2rdf.org/wormbase:WBGene00000616","WBGene00000616 (col-39)","C09G5.4"
"","http://bio2rdf.org/wormbase:WBGene00000617","WBGene00000617 (col-40)","T13B5.4"
"","http://bio2rdf.org/wormbase:WBGene00000618","WBGene00000618 (col-41)","T10B10.1"
"","http://bio2rdf.org/wormbase:WBGene00000620","WBGene00000620 (col-43)","ZC513.8"
"","http://bio2rdf.org/wormbase:WBGene00000621","WBGene00000621 (col-44)","F54B11.2"
"","http://bio2rdf.org/wormbase:WBGene00000622","WBGene00000622 (col-45)","F53G12.7"
"","http://bio2rdf.org/wormbase:WBGene00000623","WBGene00000623 (col-46)","Y18H1A.13"
"","http://bio2rdf.org/wormbase:WBGene00000624","WBGene00000624 (col-47)","Y18H1A.12"
"","http://bio2rdf.org/wormbase:WBGene00000625","WBGene00000625 (col-48)","Y54E10BL.2"
"","http://bio2rdf.org/wormbase:WBGene00000626","WBGene00000626 (col-49)","K09H9.3"
"","http://bio2rdf.org/wormbase:WBGene00000627","WBGene00000627 (col-50)","T28F2.6"
"","http://bio2rdf.org/wormbase:WBGene00000628","WBGene00000628 (col-51)","T28F2.8"
"","http://bio2rdf.org/wormbase:WBGene00000629","WBGene00000629 (col-52)","D1007.2"
"","http://bio2rdf.org/wormbase:WBGene00000630","WBGene00000630 (col-53)","M01A12.1"
"","http://bio2rdf.org/wormbase:WBGene00000631","WBGene00000631 (col-54)","F33D11.3"
"","http://bio2rdf.org/wormbase:WBGene00000632","WBGene00000632 (col-55)","T05E7.2"
"","http://bio2rdf.org/wormbase:WBGene00000633","WBGene00000633 (col-56)","T08B2.2"
"","http://bio2rdf.org/wormbase:WBGene00000634","WBGene00000634 (col-58)","F26B1.4"
"","http://bio2rdf.org/wormbase:WBGene00000636","WBGene00000636 (col-60)","F22D6.10"
"","http://bio2rdf.org/wormbase:WBGene00000637","WBGene00000637 (col-61)","C01H6.1"
"","http://bio2rdf.org/wormbase:WBGene00000638","WBGene00000638 (col-62)","C15A11.6"
"","http://bio2rdf.org/wormbase:WBGene00000639","WBGene00000639 (col-63)","ZK265.2"
"","http://bio2rdf.org/wormbase:WBGene00000640","WBGene00000640 (col-64)","F52F12.2"
"","http://bio2rdf.org/wormbase:WBGene00000641","WBGene00000641 (col-65)","K08C9.4"
"","http://bio2rdf.org/wormbase:WBGene00000642","WBGene00000642 (col-66)","F15D3.3"
"","http://bio2rdf.org/wormbase:WBGene00000644","WBGene00000644 (col-68)","C50D2.4"
"","http://bio2rdf.org/wormbase:WBGene00000645","WBGene00000645 (col-69)","K01A2.7"
"","http://bio2rdf.org/wormbase:WBGene00000647","WBGene00000647 (col-71)","Y49F6B.10"
"","http://bio2rdf.org/wormbase:WBGene00000648","WBGene00000648 (col-72)","W09G10.1"
"","http://bio2rdf.org/wormbase:WBGene00000649","WBGene00000649 (col-73)","F11G11.12"
"","http://bio2rdf.org/wormbase:WBGene00000650","WBGene00000650 (col-74)","ZK1248.2"
"","http://bio2rdf.org/wormbase:WBGene00000651","WBGene00000651 (col-75)","K03H9.2"
"","http://bio2rdf.org/wormbase:WBGene00000652","WBGene00000652 (col-76)","M110.1"
"","http://bio2rdf.org/wormbase:WBGene00000653","WBGene00000653 (col-77)","M195.1"
"","http://bio2rdf.org/wormbase:WBGene00000654","WBGene00000654 (col-78)","W07A12.5"
"","http://bio2rdf.org/wormbase:WBGene00000655","WBGene00000655 (col-79)","C09G5.3"
"","http://bio2rdf.org/wormbase:WBGene00000656","WBGene00000656 (col-80)","C09G5.5"
"","http://bio2rdf.org/wormbase:WBGene00000657","WBGene00000657 (col-81)","F38A3.1"
"","http://bio2rdf.org/wormbase:WBGene00000658","WBGene00000658 (col-83)","F33A8.9"
"","http://bio2rdf.org/wormbase:WBGene00000659","WBGene00000659 (col-84)","K12D12.3"
"","http://bio2rdf.org/wormbase:WBGene00000660","WBGene00000660 (col-85)","T21B4.2"
"","http://bio2rdf.org/wormbase:WBGene00000661","WBGene00000661 (col-86)","Y81G3A.5"
"","http://bio2rdf.org/wormbase:WBGene00000662","WBGene00000662 (col-87)","Y39G8C.4"
"","http://bio2rdf.org/wormbase:WBGene00000663","WBGene00000663 (col-88)","W05G11.3"
"","http://bio2rdf.org/wormbase:WBGene00000664","WBGene00000664 (col-89)","F17C8.2"
"","http://bio2rdf.org/wormbase:WBGene00000665","WBGene00000665 (col-90)","C29E4.1"
"","http://bio2rdf.org/wormbase:WBGene00000666","WBGene00000666 (col-91)","F09G8.6"
"","http://bio2rdf.org/wormbase:WBGene00000667","WBGene00000667 (col-92)","W05B2.6"
"","http://bio2rdf.org/wormbase:WBGene00000668","WBGene00000668 (col-93)","W05B2.5"
"","http://bio2rdf.org/wormbase:WBGene00000669","WBGene00000669 (col-94)","W05B2.1"
"","http://bio2rdf.org/wormbase:WBGene00000670","WBGene00000670 (col-95)","Y41C4A.16"
"","http://bio2rdf.org/wormbase:WBGene00000671","WBGene00000671 (col-96)","Y41C4A.19"
"","http://bio2rdf.org/wormbase:WBGene00000672","WBGene00000672 (col-97)","ZK1010.7"
"","http://bio2rdf.org/wormbase:WBGene00000673","WBGene00000673 (col-98)","F14F7.1"
"","http://bio2rdf.org/wormbase:WBGene00000674","WBGene00000674 (col-99)","F29C4.8"
"","http://bio2rdf.org/wormbase:WBGene00000675","WBGene00000675 (col-101)","K02D7.3"
"","http://bio2rdf.org/wormbase:WBGene00000676","WBGene00000676 (col-102)","C18H7.3"
"","http://bio2rdf.org/wormbase:WBGene00000677","WBGene00000677 (col-103)","F56B3.1"
"","http://bio2rdf.org/wormbase:WBGene00000678","WBGene00000678 (col-104)","F58F6.1"
"","http://bio2rdf.org/wormbase:WBGene00000679","WBGene00000679 (col-105)","F58F6.2"
"","http://bio2rdf.org/wormbase:WBGene00000680","WBGene00000680 (col-106)","Y77E11A.15"
"","http://bio2rdf.org/wormbase:WBGene00000681","WBGene00000681 (col-107)","C34H4.4"
